"timestamp";"light_id";"action";"state";"luminance"
"2022-10-27 16:49:27";1;"update";1;9452
"2022-10-27 16:49:38";1;"update";1;8792
"2022-10-27 16:49:48";1;"update";1;8184
"2022-10-27 16:50:01";1;"update";1;6944
"2022-10-27 16:50:11";1;"update";1;5880
"2022-10-27 16:50:19";1;"update";1;9132
"2022-10-27 16:50:30";1;"update";1;9900
"2022-10-27 16:50:39";1;"update";1;9896
"2022-10-27 16:50:50";1;"update";1;9792
"2022-10-27 16:50:59";1;"update";1;9720
"2022-10-27 16:51:09";1;"update";1;9924
"2022-10-27 16:51:19";1;"update";1;7276
"2022-10-27 16:51:29";1;"update";1;4784
"2022-10-27 16:51:39";1;"update";1;3704
"2022-10-27 16:51:49";1;"update";1;756
"2022-10-27 16:52:00";1;"update";1;9892
"2022-10-27 16:52:11";1;"update";1;9876
"2022-10-27 16:52:23";1;"update";1;9792
"2022-10-27 16:52:33";1;"update";1;9796
"2022-10-27 16:52:42";1;"update";1;9752
"2022-10-27 16:52:52";1;"update";1;9732
"2022-10-27 16:53:02";1;"update";1;9860
"2022-10-27 16:53:12";1;"update";1;9724
"2022-10-27 16:53:22";1;"update";1;9786
"2022-10-27 16:53:32";1;"update";1;9778
"2022-10-27 17:02:21";1;"update";1;9064
"2022-10-27 17:02:31";1;"update";1;9016
"2022-10-27 17:02:41";1;"update";1;9052
"2022-10-27 17:02:52";1;"update";1;9052
"2022-10-27 17:03:02";1;"update";1;9052
"2022-10-27 17:03:12";1;"update";1;9052
"2022-10-27 17:03:22";1;"update";1;9052
"2022-10-27 17:03:31";1;"update";1;9052
"2022-10-27 17:03:42";1;"update";1;9064
"2022-10-27 17:03:52";1;"update";1;-9752
"2022-10-27 17:04:02";1;"update";1;-22592
"2022-10-27 17:04:11";1;"update";1;-14432
"2022-10-27 17:04:21";1;"update";1;-5324
"2022-10-27 17:04:31";1;"update";1;9088
"2022-10-27 17:04:41";1;"update";1;9088
"2022-10-27 17:04:44";1;"update";0;9088
"2022-10-27 17:04:46";1;"update";1;9088
"2022-10-27 17:04:49";1;"update";0;9088
"2022-10-27 17:04:52";1;"update";1;-110000
"2022-10-27 17:05:00";1;"update";1;-110000
"2022-10-27 17:05:02";1;"update";1;9088
"2022-10-27 17:05:12";1;"update";1;9064
"2022-10-27 17:05:22";1;"update";1;9076
"2022-10-27 17:05:32";1;"update";1;9064
"2022-10-27 17:05:42";1;"update";1;9064
"2022-10-27 17:05:52";1;"update";1;9088
"2022-10-27 17:06:02";1;"update";1;9400
"2022-10-27 17:06:12";1;"update";1;9952
"2022-10-27 17:06:22";1;"update";1;9484
"2022-10-27 17:06:33";1;"update";1;9328
"2022-10-27 17:06:42";1;"update";1;9484
"2022-10-27 17:06:53";1;"update";1;9496
"2022-10-27 17:07:02";1;"update";1;9460
"2022-10-27 17:07:13";1;"update";1;9616
"2022-10-27 17:07:23";1;"update";1;9472
"2022-10-27 17:07:33";1;"update";1;9472
"2022-10-27 17:07:43";1;"update";1;1984
"2022-10-27 17:07:53";1;"update";1;-12416
"2022-10-27 17:08:02";1;"update";1;1712
"2022-10-27 17:08:13";1;"update";1;296
"2022-10-27 17:08:23";1;"update";1;42
"2022-10-27 17:08:33";1;"update";1;45
"2022-10-27 17:08:44";1;"update";1;41
"2022-10-27 17:08:55";1;"update";1;241
"2022-10-27 17:09:05";1;"update";1;645
"2022-10-27 17:09:15";1;"update";1;636
"2022-10-27 17:09:25";1;"update";1;721
"2022-10-27 17:09:35";1;"update";1;957
"2022-10-27 17:09:45";1;"update";1;130
"2022-10-27 17:09:55";1;"update";1;69
"2022-10-27 17:10:05";1;"update";1;61
"2022-10-27 17:10:14";1;"update";1;27
"2022-10-27 17:10:24";1;"update";1;40
"2022-10-27 17:10:34";1;"update";1;83
"2022-10-27 17:10:44";1;"update";1;31
"2022-10-27 17:10:54";1;"update";1;30
"2022-10-27 17:13:08";1;"update";1;13592
"2022-10-27 17:13:18";1;"update";1;13592
"2022-10-27 17:17:41";1;"update";1;116
"2022-10-27 17:17:52";1;"update";1;23
"2022-10-27 17:17:59";1;"update";1;190
"2022-10-27 17:18:06";1;"update";1;207
"2022-10-27 17:18:13";1;"update";1;223
"2022-10-27 17:18:32";1;"update";1;89
"2022-10-27 17:18:46";1;"update";1;59
"2022-10-27 17:18:52";1;"update";1;59
"2022-10-27 17:19:02";1;"update";1;9
"2022-10-27 17:19:23";1;"update";1;71
"2022-10-27 17:19:30";1;"update";1;92
"2022-10-27 17:19:36";1;"update";1;92
"2022-10-27 17:22:29";1;"update";1;230
"2022-10-27 17:23:13";1;"update";1;9200
"2022-10-27 17:23:19";1;"update";1;4000
"2022-10-27 17:23:23";1;"update";1;4000
"2022-10-27 17:23:30";1;"update";1;1840
"2022-10-27 17:26:16";1;"update";1;46
"2022-10-27 17:26:29";1;"update";1;230
"2022-10-27 17:26:40";1;"update";1;230
"2022-10-27 17:26:44";1;"update";1;207
"2022-10-27 17:26:50";1;"update";1;184
"2022-10-27 17:26:54";1;"update";1;154
"2022-10-27 17:27:02";1;"update";1;130
"2022-10-27 17:27:10";1;"update";1;107
"2022-10-27 17:27:29";1;"update";1;1070
"2022-10-27 17:27:34";1;"update";1;2300
"2022-10-27 17:27:41";1;"update";1;9200
"2022-10-27 17:27:48";1;"update";1;2160
"2022-10-27 17:29:55";1;"update";1;4840
"2022-10-27 17:30:06";1;"update";1;4680
"2022-10-27 17:30:17";1;"update";1;4240
"2022-10-27 17:30:28";1;"update";1;4360
"2022-10-27 17:30:38";1;"update";1;2400
"2022-10-27 17:31:36";1;"update";1;7840
"2022-10-27 17:32:57";1;"update";1;5280
"2022-10-27 17:33:08";1;"update";1;6320
"2022-10-27 17:33:17";1;"update";1;6920
"2022-10-27 17:33:28";1;"update";1;7240
"2022-10-27 17:33:38";1;"update";1;8520
"2022-10-27 17:33:49";1;"update";1;6320
"2022-10-27 17:33:59";1;"update";1;5440
"2022-10-27 17:34:09";1;"update";1;9080
"2022-10-27 17:34:19";1;"update";1;9080
"2022-10-27 17:34:29";1;"update";1;9080
"2022-10-27 17:34:39";1;"update";1;7400
"2022-10-27 17:34:48";1;"update";1;4800
"2022-10-27 17:34:58";1;"update";1;1440
"2022-10-27 17:35:07";1;"update";1;960
"2022-10-27 17:35:18";1;"update";1;5320
"2022-10-27 17:35:28";1;"update";1;5320
"2022-10-27 17:35:38";1;"update";1;5320
"2022-10-27 17:35:49";1;"update";1;5320
"2022-10-27 17:36:01";1;"update";1;5320
"2022-10-27 17:36:13";1;"update";1;5320
"2022-10-27 17:36:23";1;"update";1;5320
"2022-10-27 17:36:33";1;"update";1;5320
"2022-10-27 17:36:43";1;"update";1;5360
"2022-10-27 17:36:52";1;"update";1;6480
"2022-10-27 17:37:02";1;"update";1;10000
"2022-10-27 17:37:13";1;"update";1;6480
"2022-10-27 17:37:22";1;"update";1;5360
"2022-10-27 17:37:32";1;"update";1;5440
"2022-10-27 17:37:43";1;"update";1;7600
"2022-10-27 17:37:52";1;"update";1;8520
"2022-10-27 17:38:03";1;"update";1;8520
"2022-10-27 17:38:12";1;"update";1;9080
"2022-10-27 17:38:23";1;"update";1;6080
"2022-10-27 17:38:24";1;"update";0;6080
"2022-10-27 17:38:30";1;"update";1;6080
"2022-10-27 17:38:32";1;"update";1;-2280
"2022-10-27 17:38:37";1;"update";0;-2280
"2022-10-27 17:38:41";1;"update";1;-2280
"2022-10-27 17:38:48";1;"update";1;-2280
"2022-10-27 17:38:51";1;"update";1;5760
"2022-10-27 17:39:01";1;"update";1;5760
"2022-10-27 17:39:12";1;"update";1;6080
"2022-10-27 17:39:22";1;"update";1;5640
"2022-10-27 17:39:24";1;"update";0;5640
"2022-10-27 17:39:32";1;"update";1;-2280
"2022-10-27 17:39:40";1;"update";1;-2280
"2022-10-27 17:39:42";1;"update";1;5560
"2022-10-27 17:39:53";1;"update";1;5560
"2022-10-27 17:40:03";1;"update";1;7840
"2022-10-27 17:40:14";1;"update";1;7840
"2022-10-27 17:40:25";1;"update";1;5800
"2022-10-27 17:40:34";1;"update";1;5560
"2022-10-27 17:40:45";1;"update";1;5600
"2022-10-27 17:40:58";1;"update";1;5600
"2022-10-27 17:41:07";1;"update";1;5600
"2022-10-27 17:41:17";1;"update";1;5600
"2022-10-27 17:41:27";1;"update";1;6160
"2022-10-27 17:41:38";1;"update";1;8160
"2022-10-27 17:41:48";1;"update";1;8520
"2022-10-27 17:41:58";1;"update";1;8520
"2022-10-27 17:42:07";1;"update";1;10000
"2022-10-27 17:42:17";1;"update";1;5480
"2022-10-27 17:42:30";1;"update";1;5480
"2022-10-27 17:42:40";1;"update";1;5480
"2022-10-27 17:42:50";1;"update";1;5480
"2022-10-27 17:43:00";1;"update";1;5480
"2022-10-27 17:43:09";1;"update";1;5480
"2022-10-27 17:43:19";1;"update";1;5480
"2022-10-27 17:43:29";1;"update";1;5480
"2022-10-27 17:43:39";1;"update";1;5480
"2022-10-28 16:20:32";1;"update";0;5480
"2022-10-28 16:20:56";1;"update";1;-2280
"2022-10-28 16:21:03";1;"update";1;-2280
"2022-10-28 16:21:06";1;"update";1;7840
"2022-10-28 16:21:16";1;"update";1;7080
"2022-10-28 16:21:26";1;"update";1;6920
"2022-10-28 16:21:36";1;"update";1;6920
"2022-10-28 16:21:46";1;"update";1;6920
"2022-10-28 16:21:56";1;"update";1;7080
"2022-10-28 16:22:05";1;"update";1;7080
"2022-10-28 16:22:15";1;"update";1;7080
"2022-10-28 16:22:25";1;"update";1;7080
"2022-10-28 16:22:35";1;"update";1;7080
"2022-10-28 16:22:45";1;"update";1;7080
"2022-10-28 16:22:55";1;"update";1;7080
"2022-10-28 16:23:05";1;"update";1;7080
"2022-10-28 16:23:15";1;"update";1;7080
"2022-10-28 16:23:25";1;"update";1;7080
"2022-10-28 16:23:35";1;"update";1;7080
"2022-10-28 16:23:45";1;"update";1;7080
"2022-10-28 16:23:54";1;"update";1;7080
"2022-10-28 16:24:05";1;"update";1;7080
"2022-10-28 16:24:14";1;"update";1;7080
"2022-10-28 16:24:25";1;"update";1;7080
"2022-10-28 16:24:35";1;"update";1;7080
"2022-10-28 16:24:45";1;"update";1;7080
"2022-10-28 16:24:55";1;"update";1;7080
"2022-10-28 16:25:05";1;"update";1;7080
"2022-10-28 16:25:15";1;"update";1;7080
"2022-10-28 16:25:25";1;"update";1;7080
"2022-10-28 16:25:35";1;"update";1;7080
"2022-10-28 16:25:45";1;"update";1;7080
"2022-10-28 16:25:56";1;"update";1;7080
"2022-10-28 16:26:05";1;"update";1;7080
"2022-10-28 16:26:15";1;"update";1;7080
"2022-10-28 16:26:25";1;"update";1;7080
"2022-10-28 16:26:36";1;"update";1;7080
"2022-10-28 16:26:45";1;"update";1;7080
"2022-10-28 16:26:56";1;"update";1;7080
"2022-10-28 16:27:05";1;"update";1;7840
"2022-10-28 16:27:15";1;"update";1;10000
"2022-10-28 16:27:26";1;"update";1;10000
"2022-10-28 16:27:36";1;"update";1;10000
"2022-10-28 16:27:46";1;"update";0;10000
"2022-10-28 16:27:54";1;"update";0;10000
"2022-10-28 16:27:57";1;"update";1;-2280
"2022-10-28 16:28:04";1;"update";1;-2280
"2022-10-28 16:28:07";1;"update";1;8160
"2022-10-28 16:28:17";1;"update";1;8160
"2022-10-28 16:28:27";1;"update";1;8160
"2022-10-28 16:28:37";1;"update";1;2480
"2022-10-28 16:28:47";1;"update";1;1520
"2022-10-28 16:28:57";1;"update";1;8160
"2022-10-28 16:29:07";1;"update";1;8160
"2022-10-28 17:48:40";1;"update";0;8160
"2022-10-28 17:48:41";1;"update";0;8160
"2022-10-28 17:48:46";1;"update";1;8160
"2022-10-28 17:49:55";1;"update";0;8160
"2022-10-28 17:49:56";1;"update";0;8160
"2022-10-25 16:06:40";2;"update";1;9600
"2022-10-25 16:35:36";2;"update";1;200
"2022-10-25 16:35:37";2;"update";1;3000
"2022-10-26 23:50:10";2;"update";0;0
"2022-10-26 23:50:12";2;"update";1;500
"2022-10-26 23:51:07";2;"update";0;0
"2022-10-27 11:13:48";2;"update";0;0
"2022-10-27 12:37:14";2;"update";1;0
"2022-10-27 12:37:19";2;"update";0;0
"2022-10-27 12:37:44";2;"update";1;0
"2022-10-27 12:39:01";2;"update";0;0
"2022-10-27 12:39:13";2;"update";1;0
"2022-10-27 12:39:19";2;"update";1;0
"2022-10-27 12:39:22";2;"update";0;0
"2022-10-27 12:39:30";2;"update";0;0
"2022-10-27 12:39:37";2;"update";1;0
"2022-10-27 12:39:39";2;"update";0;0
"2022-10-27 12:39:41";2;"update";1;0
"2022-10-27 12:39:42";2;"update";1;0
"2022-10-27 12:39:44";2;"update";0;0
"2022-10-27 12:39:49";2;"update";0;0
"2022-10-27 12:40:19";2;"update";1;0
"2022-10-27 12:40:38";2;"update";0;0
"2022-10-27 12:40:46";2;"update";0;0
"2022-10-27 12:40:48";2;"update";1;0
"2022-10-27 12:40:52";2;"update";1;0
"2022-10-27 12:43:22";2;"update";0;0
"2022-10-27 12:43:28";2;"update";1;0
"2022-10-27 12:43:48";2;"update";0;0
"2022-10-27 12:43:54";2;"update";1;0
"2022-10-27 12:44:13";2;"update";0;0
"2022-10-27 12:44:19";2;"update";1;0
"2022-10-27 12:44:24";2;"update";0;0
"2022-10-27 12:44:26";2;"update";0;0
"2022-10-27 12:44:29";2;"update";1;0
"2022-10-27 12:44:32";2;"update";1;0
"2022-10-27 12:45:38";2;"update";0;0
"2022-10-27 12:45:43";2;"update";1;0
"2022-10-27 12:45:49";2;"update";0;0
"2022-10-27 12:45:58";2;"update";1;0
"2022-10-27 12:46:54";2;"update";1;0
"2022-10-27 12:47:17";2;"update";1;0
"2022-10-27 12:47:42";2;"update";0;0
"2022-10-27 12:47:48";2;"update";0;0
"2022-10-27 12:47:57";2;"update";1;0
"2022-10-27 12:48:06";2;"update";0;0
"2022-10-27 12:48:17";2;"update";1;0
"2022-10-27 12:48:23";2;"update";1;0
"2022-10-27 12:48:27";2;"update";0;0
"2022-10-27 12:48:33";2;"update";0;0
"2022-10-27 12:48:38";2;"update";1;0
"2022-10-27 12:48:56";2;"update";0;0
"2022-10-27 12:48:58";2;"update";1;0
"2022-10-27 12:49:02";2;"update";1;0
"2022-10-27 12:49:09";2;"update";0;0
"2022-10-27 12:49:12";2;"update";0;0
"2022-10-27 12:49:14";2;"update";1;0
"2022-10-27 12:49:19";2;"update";1;0
"2022-10-27 12:49:42";2;"update";0;0
"2022-10-27 12:49:43";2;"update";0;0
"2022-10-27 12:49:50";2;"update";1;0
"2022-10-27 12:51:37";2;"update";0;0
"2022-10-27 12:51:45";2;"update";1;0
"2022-10-27 13:45:34";2;"update";0;0
"2022-10-27 13:45:50";2;"update";1;0
"2022-10-27 13:45:59";2;"update";0;0
"2022-10-27 13:46:03";2;"update";0;0
"2022-10-27 13:46:05";2;"update";0;0
"2022-10-27 13:46:14";2;"update";0;0
"2022-10-27 13:46:21";2;"update";0;0
"2022-10-27 13:46:30";2;"update";1;0
"2022-10-27 14:53:45";2;"update";0;0
"2022-10-27 14:54:11";2;"update";1;0
"2022-10-27 15:10:03";2;"update";0;0
"2022-10-27 15:10:04";2;"update";1;0
"2022-10-27 16:32:16";2;"update";0;0
"2022-10-27 16:32:23";2;"update";0;0
"2022-10-27 16:32:33";2;"update";1;0
"2022-10-27 16:37:48";2;"update";0;0
"2022-10-27 16:39:10";2;"update";0;0
"2022-10-27 16:39:16";2;"update";0;0
"2022-10-27 16:39:26";2;"update";0;0
"2022-10-27 16:39:29";2;"update";1;0
"2022-10-27 16:39:37";2;"update";1;0
"2022-10-27 16:39:41";2;"update";0;0
"2022-10-27 16:47:23";2;"update";0;0
"2022-10-27 16:47:47";2;"update";1;0
"2022-10-27 17:04:44";2;"update";0;0
"2022-10-27 17:04:46";2;"update";1;0
"2022-10-27 17:04:49";2;"update";0;0
"2022-10-27 17:05:00";2;"update";1;0
"2022-10-27 17:05:14";2;"update";0;0
"2022-10-27 17:05:15";2;"update";1;100
"2022-10-27 17:05:28";2;"update";1;3000
"2022-10-27 17:05:38";2;"update";1;4000
"2022-10-27 17:05:39";2;"update";1;4500
"2022-10-27 17:05:40";2;"update";1;4800
"2022-10-27 17:05:41";2;"update";1;5000
"2022-10-27 17:29:43";2;"update";1;5200
"2022-10-27 17:29:44";2;"update";1;8600
"2022-10-27 17:29:50";2;"update";1;9300
"2022-10-27 17:29:51";2;"update";1;4600
"2022-10-27 17:30:02";2;"update";1;1800
"2022-10-27 17:30:07";2;"update";1;1400
"2022-10-27 17:31:28";2;"update";1;1000
"2022-10-27 17:38:14";2;"update";1;1200
"2022-10-27 17:38:24";2;"update";0;1200
"2022-10-27 17:38:30";2;"update";1;1200
"2022-10-27 17:38:37";2;"update";0;1200
"2022-10-27 17:38:48";2;"update";1;1200
"2022-10-27 17:39:24";2;"update";0;1200
"2022-10-27 17:39:40";2;"update";1;1200
"2022-10-28 16:10:42";2;"update";0;0
"2022-10-28 16:10:46";2;"update";1;300
"2022-10-28 16:10:47";2;"update";1;2900
"2022-10-28 16:20:32";2;"update";0;2900
"2022-10-28 16:21:03";2;"update";1;2900
"2022-10-28 16:27:46";2;"update";0;2900
"2022-10-28 16:27:54";2;"update";0;2900
"2022-10-28 16:28:04";2;"update";1;2900
"2022-10-28 16:28:13";2;"update";0;0
"2022-10-28 17:48:40";2;"update";0;0
"2022-10-28 17:48:41";2;"update";0;0
"2022-10-28 17:48:46";2;"update";1;0
"2022-10-28 17:49:38";2;"update";0;0
"2022-10-28 17:49:39";2;"update";1;1600
"2022-10-28 17:49:40";2;"update";1;5000
"2022-10-28 17:49:41";2;"update";1;4000
"2022-10-28 17:49:42";2;"update";1;6300
"2022-10-28 17:49:43";2;"update";1;4200
"2022-10-28 17:49:55";2;"update";0;4200
"2022-10-28 17:49:56";2;"update";0;4200
